Unnamed: 0	session	filename	transcript	speaker	image	original_transcript	response	pinmic	array
203	20230325-150539-579	438.wav	この上に置いておいた僕のバッグ知らない？	Yoshino	00000117/00117392.jpg	この上に置いておいた僕のバッグを知らない？	見てないな。||知らないなあ||どんなカバン？見かけませんでしたよ||知らないよ	splitted_speech/pinmic/20230325-150539-579/438.html	splitted_speech/yoshino_original/20230325-150539-579/438.html
531	20230325-161026-551	493.wav	ご利用ありがとうございました。	Kawano	00000099/00099165.jpg	ご利用ありがとうございました。	おいしい食事をありがとうございました。||こちらこそ、ありがとう	splitted_speech/pinmic/20230325-161026-551/493.html	splitted_speech/kawano_original/20230325-161026-551/493.html
153	20230325-150539-579	381.wav	論文を書き終えるまでそっとしといてください	Yoshino	00000043/00043432.jpg	論文を書き終えるまでそっとしておいてください	わかりました||論文を書いてるなんて知りませんでした。	splitted_speech/pinmic/20230325-150539-579/381.html	splitted_speech/yoshino_original/20230325-150539-579/381.html
514	20230325-161026-551	471.wav	いいから仕事しろよ	Kawano	00000007/00007907.jpg	いいから仕事しろよ	ごめんなさい||すみません。します。||ごめん。これだけ撮らせて。||ごめんなさい||すみません。します。||ごめん。これだけ撮らせて。	splitted_speech/pinmic/20230325-161026-551/471.html	splitted_speech/kawano_original/20230325-161026-551/471.html
144	20230325-150539-579	368.wav	いいから仕事しろよ	Yoshino	00000007/00007907.jpg	いいから仕事しろよ	ごめんなさい||すみません。します。||ごめん。これだけ撮らせて。||ごめんなさい||すみません。します。||ごめん。これだけ撮らせて。	splitted_speech/pinmic/20230325-150539-579/368.html	splitted_speech/yoshino_original/20230325-150539-579/368.html
188	20230325-150539-579	422.wav	後でその卵がかかってる部分、い一枚分けてくれる？	Yoshino	00000018/00018135.jpg	後でその卵がかかってる部分、一枚分けてくれる？	卵は潰してのばすけどいい？	splitted_speech/pinmic/20230325-150539-579/422.html	splitted_speech/yoshino_original/20230325-150539-579/422.html
236	20230325-150539-579	476.wav	めんどくさい	Yoshino	00000020/00020260.jpg	めんどくさい	何をするの、僕にやらせてみて。||何をするの、僕にやらせてみて。	splitted_speech/pinmic/20230325-150539-579/476.html	splitted_speech/yoshino_original/20230325-150539-579/476.html
599	20230325-161026-551	588.wav	めんどくさい	Kawano	00000020/00020260.jpg	めんどくさい	何をするの、僕にやらせてみて。||何をするの、僕にやらせてみて。	splitted_speech/pinmic/20230325-161026-551/588.html	splitted_speech/kawano_original/20230325-161026-551/588.html
238	20230325-150539-579	478.wav	自力で身体を動かすことが出来るかちょっと見てください。	Yoshino	00000070/00070330.jpg	自力で身体を動かすことが出来るかちょっと見ていてください。	意識はしっかりしているようですね。わかりました。||見ているよ！頑張って！	splitted_speech/pinmic/20230325-150539-579/478.html	splitted_speech/yoshino_original/20230325-150539-579/478.html
789	20230325-161026-551	843.wav	ニンジンのヘタを全て取ります。	Kawano	00000001/00001093.jpg	ニンジンのヘタを全て取ります。	何本くらい切るのですか？||何本くらい切るのですか？||何本くらい切るのですか？	splitted_speech/pinmic/20230325-161026-551/843.html	splitted_speech/kawano_original/20230325-161026-551/843.html
487	20230325-161026-551	436.wav	ニンジンのヘタを全て取ります。	Kawano	00000001/00001093.jpg	ニンジンのヘタを全て取ります。	何本くらい切るのですか？||何本くらい切るのですか？||何本くらい切るのですか？	splitted_speech/pinmic/20230325-161026-551/436.html	splitted_speech/kawano_original/20230325-161026-551/436.html
115	20230325-150539-579	339.wav	ニンジンのヘタを全て取ります。	Yoshino	00000001/00001093.jpg	ニンジンのヘタを全て取ります。	何本くらい切るのですか？||何本くらい切るのですか？||何本くらい切るのですか？	splitted_speech/pinmic/20230325-150539-579/339.html	splitted_speech/yoshino_original/20230325-150539-579/339.html
434	20230325-161026-551	342.wav	もう少し深く掘りましょう	Kawano	00000074/00074790.jpg	もう少し深く掘りましょう	はい、わかりました。先生	splitted_speech/pinmic/20230325-161026-551/342.html	splitted_speech/kawano_original/20230325-161026-551/342.html
274	20230325-150539-579	515.wav	君もタバコを吸いたいならあげるよ	Yoshino	00000003/00003508.jpg	君もタバコ吸いたいならあげるよ	いいのかい？　ありがとう。||私はタバコを吸わないので要らないです。||では1本ください。||じゃあ、一本くれよ。	splitted_speech/pinmic/20230325-150539-579/515.html	splitted_speech/yoshino_original/20230325-150539-579/515.html
268	20230325-150539-579	509.wav	今日は僕のDJで盛り上げるぞ。	Yoshino	00000036/00036580.jpg	今日は僕のDJで盛り上げるぞ。	素敵な音楽をかけてください。	splitted_speech/pinmic/20230325-150539-579/509.html	splitted_speech/yoshino_original/20230325-150539-579/509.html
567	20230325-161026-551	545.wav	がんばれ！	Kawano	00000113/00113668.jpg	がんばれ！	がんばれ	splitted_speech/pinmic/20230325-161026-551/545.html	splitted_speech/kawano_original/20230325-161026-551/545.html
310	20230325-150539-579	554.wav	ごらんなさいな、磨くと見違えるわ	Yoshino	00000051/00051032.jpg	ごらんなさいな、磨くと見違えるわ	掃除は大切ですねえ	splitted_speech/pinmic/20230325-150539-579/554.html	splitted_speech/yoshino_original/20230325-150539-579/554.html
371	20230325-155017-589	16.wav	ワインに合うおつまみを注文しようかしら。	Yoshino	00000097/00097554.jpg	ワインに合うおつまみ注文しようかしら。	決まりました？	splitted_speech/pinmic/20230325-155017-589/16.html	splitted_speech/yoshino_original/20230325-155017-589/16.html
477	20230325-161026-551	420.wav	今、試験中なので話かけないで下さい。	Kawano	00000006/00006193.jpg	今、試験中なので話かけないで下さい。	静かにしています。	splitted_speech/pinmic/20230325-161026-551/420.html	splitted_speech/kawano_original/20230325-161026-551/420.html
149	20230325-150539-579	377.wav	厨房狭いでしょう？	Yoshino	00000066/00066833.jpg	厨房狭いでしょう？	もし建て替えするんだったら、もっと広くした方がいいよ。	splitted_speech/pinmic/20230325-150539-579/377.html	splitted_speech/yoshino_original/20230325-150539-579/377.html
634	20230325-161026-551	631.wav	ぴーす！	Kawano	00000072/00072666.jpg	ぴーす！	笑顔でいい写真が撮れたよ。||はい、チーズ||はいチーズ||笑顔でいい写真が撮れたよ。||はい、チーズ||はいチーズ	splitted_speech/pinmic/20230325-161026-551/631.html	splitted_speech/kawano_original/20230325-161026-551/631.html
272	20230325-150539-579	513.wav	ぴーす！	Yoshino	00000072/00072666.jpg	ぴーす！	笑顔でいい写真が撮れたよ。||はい、チーズ||はいチーズ||笑顔でいい写真が撮れたよ。||はい、チーズ||はいチーズ	splitted_speech/pinmic/20230325-150539-579/513.html	splitted_speech/yoshino_original/20230325-150539-579/513.html
541	20230325-161026-551	510.wav	あれで見やすくなったでしょ？	Kawano	00000058/00058953.jpg	あれで見やすくなったでしょ？	じゃあまず書類を片付けますね||じゃあまず書類を片付けますね	splitted_speech/pinmic/20230325-161026-551/510.html	splitted_speech/kawano_original/20230325-161026-551/510.html
173	20230325-150539-579	404.wav	あれで見やすくなったでしょ？	Yoshino	00000058/00058953.jpg	あれで見やすくなったでしょ？	じゃあまず書類を片付けますね||じゃあまず書類を片付けますね	splitted_speech/pinmic/20230325-150539-579/404.html	splitted_speech/yoshino_original/20230325-150539-579/404.html
370	20230325-155017-589	15.wav	お客さんがいないからカウンターで寝ちゃおうかしら？	Yoshino	00000036/00036963.jpg	お客さんがいないからカウンターで寝ちゃおうかしら？	そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか	splitted_speech/pinmic/20230325-155017-589/15.html	splitted_speech/yoshino_original/20230325-155017-589/15.html
470	20230325-161026-551	408.wav	カウンターで寝ちゃおうかしら？	Kawano	00000036/00036963.jpg	お客さんがいないからカウンターで寝ちゃおうかしら？	そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか	splitted_speech/pinmic/20230325-161026-551/408.html	splitted_speech/kawano_original/20230325-161026-551/408.html
94	20230325-150539-579	316.wav	お客さんがいないからカウンターで寝ちゃおうかしら？	Yoshino	00000036/00036963.jpg	お客さんがいないからカウンターで寝ちゃおうかしら？	そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか||そこに寝ていて大丈夫ですか	splitted_speech/pinmic/20230325-150539-579/316.html	splitted_speech/yoshino_original/20230325-150539-579/316.html
320	20230325-150539-579	564.wav	切り分けるわね。	Yoshino	00000016/00016296.jpg	切り分けるわね。	お願いします。||切り分けられたケーキを早く食べたいですね。||ワオ、最高に美味しそうなケーキだね	splitted_speech/pinmic/20230325-150539-579/564.html	splitted_speech/yoshino_original/20230325-150539-579/564.html
172	20230325-150539-579	403.wav	服装は自由なの？	Yoshino	00000087/00087880.jpg	服装は自由なの	おもしろいね	splitted_speech/pinmic/20230325-150539-579/403.html	splitted_speech/yoshino_original/20230325-150539-579/403.html
12	20230325-150539-579	234.wav	うちは豚の丸焼きもありますよ	Yoshino	00000048/00048743.jpg	うちは豚の丸焼きありますよ	上に掛かっている豚、グロテスク	splitted_speech/pinmic/20230325-150539-579/234.html	splitted_speech/yoshino_original/20230325-150539-579/234.html
305	20230325-150539-579	548.wav	次、負けたら、交代するよ。	Yoshino	00000019/00019296.jpg	次、負けたら、交代するよ。	わかった、それまでは応援団だな	splitted_speech/pinmic/20230325-150539-579/548.html	splitted_speech/yoshino_original/20230325-150539-579/548.html
548	20230325-161026-551	519.wav	一気飲みだよ	Kawano	00000022/00022024.jpg	一気飲みだよ	危ないよ||危ないよ	splitted_speech/pinmic/20230325-161026-551/519.html	splitted_speech/kawano_original/20230325-161026-551/519.html
180	20230325-150539-579	411.wav	一気飲みだよ	Yoshino	00000022/00022024.jpg	一気飲みだよ	危ないよ||危ないよ	splitted_speech/pinmic/20230325-150539-579/411.html	splitted_speech/yoshino_original/20230325-150539-579/411.html
126	20230325-150539-579	350.wav	洋服も全部出すよ。	Yoshino	00000054/00054605.jpg	洋服も全部出すよ。	悩んでるの。	splitted_speech/pinmic/20230325-150539-579/350.html	splitted_speech/yoshino_original/20230325-150539-579/350.html
571	20230325-161026-551	553.wav	スポークが折れてたんだよね	Kawano	00000001/00001713.jpg	スポークが折れてたんだよね	なるほどね||それは困りましたね、自転車が走りませんね。	splitted_speech/pinmic/20230325-161026-551/553.html	splitted_speech/kawano_original/20230325-161026-551/553.html
552	20230325-161026-551	524.wav	レシートの枚数が足りないよ。	Kawano	00000028/00028590.jpg	いまのところ計算の合計は出てるけれど、レシートの枚数が足りないのよ。	こんなことなら日頃からちゃんとしておくんだったね。||一緒に探しましょうか。||それはおかしいわね	splitted_speech/pinmic/20230325-161026-551/524.html	splitted_speech/kawano_original/20230325-161026-551/524.html
222	20230325-150539-579	461.wav	ミキサーでかき混ぜたら次は鍋で煮るんだ	Yoshino	00000016/00016250.jpg	ミキサーでかき混ぜたら次は鍋で煮るんだ	これはスープか何かですかね？	splitted_speech/pinmic/20230325-150539-579/461.html	splitted_speech/yoshino_original/20230325-150539-579/461.html
17	20230325-150539-579	239.wav	お父さん、晩酌ですよ	Yoshino	00000002/00002903.jpg	お父さん、晩酌ですよ	お酌、ありがとう。||これは美味しそうなお酒だ。||ありがとう、娘に注いでもらうお酒は美味しいなあ||いただきます	splitted_speech/pinmic/20230325-150539-579/239.html	splitted_speech/yoshino_original/20230325-150539-579/239.html
255	20230325-150539-579	496.wav	このテープで固定しておきましょう。	Yoshino	00000022/00022901.jpg	このテープで固定しておきましょう。	大切な作品ですから慎重に作業しましょう。||すごいですね。この街を全部一人で作ったんですか？	splitted_speech/pinmic/20230325-150539-579/496.html	splitted_speech/yoshino_original/20230325-150539-579/496.html
190	20230325-150539-579	424.wav	色んな惣菜があるけど買わないかい？	Yoshino	00000079/00079157.jpg	色んな惣菜あるけど買わないかい？	おすすめはどれ？||ライスと合う総菜はどれですか？	splitted_speech/pinmic/20230325-150539-579/424.html	splitted_speech/yoshino_original/20230325-150539-579/424.html
301	20230325-150539-579	542.wav	3Ｄのプログラムをこれから動かしてみるのだけど見てみますか？	Yoshino	00000008/00008182.jpg	3Ｄのプログラムをこれから動かしてみるのだけれど見てみますか？	どんなものか見せてくれないか？||見せてもらえるんですか？||みてみたい	splitted_speech/pinmic/20230325-150539-579/542.html	splitted_speech/yoshino_original/20230325-150539-579/542.html
581	20230325-161026-551	565.wav	私のラッキーカラーは黒です。	Kawano	00000040/00040966.jpg	私のラッキーカラーは黒です。	私は何だろう||黒似合うよ	splitted_speech/pinmic/20230325-161026-551/565.html	splitted_speech/kawano_original/20230325-161026-551/565.html
